,id,created_at,text,is_propaganda
3108,1505540358234685456,2022-03-20 13:42:47+00:00,"⚡️ Residents of Russian-occupied cities hold anti-Russian protests. 

A rally with Ukrainian flags was held in Nova… https://t.co/I2vcoTpomA",False
1862,1521171919122448384,2022-05-02 16:57:02+00:00,John Tory wants to be Toronto’s first three-term mayor since the city was enlarged in 1998 through amalgamation wit… https://t.co/GCC4tWE3TG,False
2136,1484184871723421702,2022-01-20 15:23:42+00:00,"RT @MID_Kaliningrad: 📆Representative Office of @mfa_russia in #Kaliningrad turns 3⃣0⃣this year!🥳

Stay tuned all year for more historical p…",True
1297,1501282366588964871,2022-03-08 19:43:03+00:00,"🇷🇺🇮🇱📞 On March 8, Russian President Vladimir #Putin had a telephone conversation with PM of Israel @naftalibennett.… https://t.co/SsUgfCd8Ip",True
1885,1516854213678190596,2022-04-20 19:00:00+00:00,"Russian Su-34 jets carry out airstrikes amid ongoing special op

Follow us on Telegram https://t.co/8u9sqgdo0n https://t.co/TL3Io64T88",True
3081,1505683842211975170,2022-03-20 23:12:56+00:00,Ukraine demands that Russian forces allow safe passage immediately.,False
1893,1489900515194511361,2022-02-05 09:55:38+00:00,"RT @mission_russian: 🗞 #Bloomberg in a cheap, tabloid-like manner published a live article “#Russia invades #Ukraine”and removed it shortly…",True
601,1514508349424996354,2022-04-14 07:38:23+00:00,RT @RusEmbJakarta: On April 14 The Jakarta Post newspaper @jakpost 🗞 published an article by Russian Ambassador to ASEAN Alexander Ivanov (…,True
3160,1509677154250141697,2022-03-31 23:40:56+00:00,Pakistan PM names ‘foreign power’ that wants him toppled https://t.co/OvRWfVKZ3b,True
1729,1521556882191785989,2022-05-03 18:26:44+00:00,⚡️How are lawmakers reacting to the leaked Supreme Court opinion and the looming threat to abortion access nationwi… https://t.co/9ljq5ALMp5,False
2463,1509146448637702150,2022-03-30 12:32:06+00:00,Dyson headphones come with air vacuum for mouth https://t.co/CJS1FO3Mfh,False
2710,1507149193151975425,2022-03-25 00:15:43+00:00,Ukraine war: The priest gunned down at a checkpoint https://t.co/9v30SYufNv,False
2568,1513147285504512008,2022-04-10 13:30:00+00:00,"Swedish opposition may change stance on NATO

Details: https://t.co/8234WlNMxc https://t.co/bBgSuTCzMe",True
3178,1503993403071209472,2022-03-16 07:15:44+00:00,Could Russia use tactical nuclear weapons? https://t.co/3wLSLlfkmL,False
2975,1506686392713334792,2022-03-23 17:36:43+00:00,"⚡️Russian forces shell a parking lot in Kyiv’s Podil district, one dead.

Russian troops shelled a parking lot near… https://t.co/9KDFUGALe5",False
1209,1503438242951176194,2022-03-14 18:29:44+00:00,💬 Deputy FM Oleg #Syromolotov: The #COVID19 pandemic has illuminated weak links in the national counter narcotics m… https://t.co/xElE9niXFI,True
2959,1506777181929807881,2022-03-23 23:37:29+00:00,⚡️A senior U.S. defense official told reporters on March 23 that Russian troops have moved 25-35 kilometers from th… https://t.co/X9xdzaviX1,False
833,1523188630428303361,2022-05-08 06:30:43+00:00,RT hears from senior Ukrainian military officers who surrendered to Russian forces in Mariupol. Kiev told them they… https://t.co/ef7hAkuA6I,True
3198,1503798583916650496,2022-03-15 18:21:36+00:00,"Ukrainian President Zelensky asks Canada's parliament to ""please close the sky"" https://t.co/k8TDfJuHPY",False
3103,1515286962663534595,2022-04-16 11:12:19+00:00,Nearly two-thirds of Britons say Prime Minister Boris Johnson should resign if he is given further fines for breaki… https://t.co/JmJPqL24fI,False
1818,1491477015865737229,2022-02-09 18:20:05+00:00,"RT @RusEmbUSA: On the Eve of #DiplomatsDay Ambassador Antonov and @RusEmbUSA diplomats paid tribute to the memory of Alexander #Bodisco, Ru…",True
698,1525573821956345856,2022-05-14 20:28:37+00:00,Abortion rights supporters demonstrating at hundreds of marches and rallies across the US to express their outrage… https://t.co/FLavxDewDt,False
306,1521904002484609026,2022-05-04 17:26:04+00:00,RT @RusEmbIndia: It is completely incomprehensible that Western countries pay no attention to the numerous war crimes committed by the #Kie…,True
2062,1486376356875325446,2022-01-26 16:31:53+00:00,"💬 Deputy FM Igor #Morgulov:

Dear Indian friends! It is a great pleasure for me to address you on the occasion of I… https://t.co/AjEwqYvE91",True
656,1524358668321533953,2022-05-11 12:00:02+00:00,"Russian 'Alligators' destroy Ukrainian ammo depots

Russian military's Ka-52 'Alligator' helicopters deploy missile… https://t.co/8UeM0QgP4L",True
764,1523422254603800576,2022-05-08 21:59:03+00:00,"⚡️ Ukraine’s military defeats 190 Russian troops, 15 tanks in eastern Ukraine on May 8.",False
1178,1520311914315853824,2022-04-30 07:59:41+00:00,"These are the indicative estimates of Russia’s combat losses as of April 30, according to the Armed Forces of Ukrai… https://t.co/TPIptSpPRT",False
254,1526759482625245184,2022-05-18 03:00:01+00:00,Dozens injured as Israeli police detains mourners amid clashes at the funeral procession of Walid a-Sharift in East… https://t.co/OuNzrPwrg4,True
897,1522486243183009792,2022-05-06 07:59:41+00:00,"⚡️ UK intelligence: Russia’s renewed effort to get Azovstal linked to May 9 ‘Victory Day,' desire to have 'symbolic… https://t.co/qi577d4nnN",False
743,1523528440644730880,2022-05-09 05:01:00+00:00,"Andrusiv added that around 12,000 calls and 20,000 messages have been received on a hotline and Telegram channel se… https://t.co/deUkSrmFC6",False
1383,1518756968306991105,2022-04-26 01:00:53+00:00,"⚡️Ukraine destroys 10 Russian aerial targets. 

Yuriy Ignat, a Ukrainian air force spokesman, said Russia lost thre… https://t.co/sLaDD8IDZe",False
3242,1509183674587119617,2022-03-30 15:00:01+00:00,"Grain for rubles? Russian agriculture exports to follow the example of the gas industry

https://t.co/0X2XSeLQo8",True
3234,1504467194863767559,2022-03-17 14:38:25+00:00,"⚡️Biden to discuss Russia’s war against Ukraine with Xi Jinping.

According to a statement by White House Press Sec… https://t.co/8zpHENRX2U",False
1480,1517928894120308741,2022-04-23 18:10:24+00:00,"⚡️ Zelensky calls Russian military 'stinky bastards' after airstrike kills 3-month-old in Odesa. 

President Volody… https://t.co/xT9OCXffm1",False
2493,1513554973186875393,2022-04-11 16:30:00+00:00,"Moscow threatens legal action if West pushes it into ‘artificial’ default

https://t.co/Gef9FyJQFS",True
423,1519057413223104520,2022-04-26 20:54:44+00:00,RT @CIS_Russia: A regular meeting of the Council of Permanent Representatives of the #CIS countries was held at the CIS headquarters in Min…,True
74,1526947423230246912,2022-05-18 15:26:49+00:00,💬#Zakharova: The international economic summit Russia – Islamic world: #KazanSummit2022 will be held in Kazan on Ma… https://t.co/7ymuE2UVk6,True
92,1527795262038712320,2022-05-20 23:35:50+00:00,"Biden has made just two endorsements in Democratic primary races for House seats this year, drawing a contrast with… https://t.co/svUbKmU1U3",False
762,1525128091558989824,2022-05-13 14:57:27+00:00,Ukrainian President Volodymyr Zelenskiy will deliver a virtual address at the World Economic Forum's annual meeting… https://t.co/4QpNdqq4Pe,False
3212,1509368013136756740,2022-03-31 03:12:31+00:00,"US sanctions Iran, blames it for missile strikes in Saudi Arabia and Iraq https://t.co/5wDAmEFSGD",True
1681,1516397065349349376,2022-04-19 12:43:28+00:00,"⚡️76 Ukrainians return home as part of prisoner exchange with Russia.

This number includes 60 servicepeople, inclu… https://t.co/Yel956DgFG",False
623,1514265909065568260,2022-04-13 15:35:01+00:00,"💬 #Zakharova: Polish authorities illegally seized Russian diplomatic property in Warsaw.

❗️ Once again we have to… https://t.co/pnKKdoh9ZW",True
1241,1502372545017884682,2022-03-11 19:55:02+00:00,"RT @RussianEmbassyC: 🇷🇺Subscribe to the public accounts of the Embassy on Telegram and Vkontakte!

🇷🇺Подписывайтесь на аккаунты Посольства…",True
1173,1504027585197625344,2022-03-16 09:31:34+00:00,"🔴 #LIVE:  Presentation of the brochure ""25 questions about Crimea""

https://t.co/vT7oZopYOS",True
1201,1503590632006242305,2022-03-15 04:35:16+00:00,RT @RussiaUN: #Nebenzia: #OSCE turned a blind eye to what was happening in #Donbas &amp; broader #Ukraine over those years. Who prevented the O…,True
3095,1510074540809875460,2022-04-02 02:00:01+00:00,"New documents detail delivery mechanisms for weaponized pathogens, and confirm that human experimentation went on a… https://t.co/YVzBmSlrqs",True
1101,1504866476335022083,2022-03-18 17:05:01+00:00,"🗓 On March 18, 2014 the people of #Crimea made their historic choice to re-unite with #Russia 🇷🇺

Crimea and… https://t.co/hbmSUgfwfl",True
15,1528397776081588224,2022-05-22 15:30:00+00:00,"Turkey should veto NATO expansion for next 20 years – retired general

Ankara has a chance to use the situation to… https://t.co/dMpizrtSvw",True
2455,1518080127128809472,2022-04-24 04:11:21+00:00,Labour leader Sir Keir Starmer hit out at the Metropolitan Police for failing to disclose how many partygate fines… https://t.co/bk2fqkXel2,False
415,1525060552468332545,2022-05-13 10:29:04+00:00,"RT @BBCNews: Queen arrives at Royal Windsor Horse Show, after missing State Opening of Parliament this week https://t.co/GlNTJqw39K",False
790,1523497992585572352,2022-05-09 03:00:01+00:00,Russian Defense Ministry shows demolition of pontoon crossing https://t.co/5965Zuvh8B,True
3116,1509953749095096321,2022-04-01 18:00:02+00:00,Flares blaze on Paris streets as hundreds protest privatization &amp; cutting public rail services https://t.co/gYJFYHn2j5,True
1034,1506503438816980996,2022-03-23 05:29:43+00:00,RT @RusEmbUSA: 💬 Anatoly #Antonov: Pumping the #Kiev regime with weapons and sending foreign mercenaries to the 🇺🇦 territory is irresponsib…,True
1049,1521859693932654596,2022-05-04 14:30:00+00:00,"The Russian ruble firms to pre-pandemic levels

Details: https://t.co/RZSkqSEn0D https://t.co/QO5f588IMD",True
1359,1499974045642760196,2022-03-05 05:04:15+00:00,RT @RussiaUN: 🇷🇺Defense Minister S.#Shoigu talked Friday morning over phone with 🇺🇳Secretary-General A.Guterres @antonioguterres to discuss…,True
1622,1494998550215856128,2022-02-19 11:33:24+00:00,RT @RusEmbSriLanka: 📄President Vladimir #Putin sent a message to @GotabayaR on the occasion of the 65th Anniversary of the establishment of…,True
940,1522168744751083520,2022-05-05 10:58:03+00:00,"⚡️ Chornobaivka mayor hospitalized, his deputy kidnapped by Russian occupiers. 

On May 2, Russian forces captured… https://t.co/tElE3UpeTA",False
2855,1467175914555518978,2021-12-04 16:56:11+00:00,"RT @RusMission_EU: 🇷🇺🇪🇺Deputy Minister of Russia for Civil Defence, Emergencies and Elimination of Consequences of Natural Disasters A.Guro…",True
2110,1512853138843308033,2022-04-09 18:01:10+00:00,"⚡️EIB pledges 4 billion euros to support Ukrainian refugees.

The European Investment Bank’s program aims to suppor… https://t.co/pwhQ4UGtsy",False
102,1526528844366225408,2022-05-17 11:43:32+00:00,"#Announcement

📆 Between 14 and 27 June 2022 Moscow will host the #Rachmaninoff International Competition for Piani… https://t.co/Y3RlIhw8jv",True
1859,1514948559493341188,2022-04-15 12:47:37+00:00,"⚡️Up to 50,000 residents return to Kyiv every day, according to local official Mykola Povoroznyk.

Earlier, mayor V… https://t.co/zXqlN0ZpR6",False
1566,1518771847759867906,2022-04-26 02:00:00+00:00,"Grounded Russian cargo ships dent French budget

Paris is forced to pay for the maintenance of ships detained amid… https://t.co/FUvZDKoDNb",True
177,1527303073445601280,2022-05-19 15:00:03+00:00,"Half of Biden’s Twitter followers turn out to be bots

More: https://t.co/pM1KV5oGem https://t.co/rh9NpQAiin",True
3238,1504448769307426819,2022-03-17 13:25:12+00:00,"More weapons and military equipment are planned to be transferred from Syria to Russia and Belarus soon, Ukraine’s… https://t.co/arCm3FqCmW",False
1737,1521550980986425349,2022-05-03 18:03:17+00:00,LIVE: A leaked draft opinion from the Supreme Court that would overturn Roe v. Wade foreshadows the severe conseque… https://t.co/RA3LZexusa,False
2675,1471124514083950604,2021-12-15 14:26:30+00:00,"💬#Zakharova: In 2021, the world marks 2️⃣0️⃣0️⃣th Anniversary of Fyodor #Dostoevsky's birth.

🇷🇺🤝🇮🇹  On Dec 14, a m… https://t.co/CIUNEG4plh",True
2029,1512369839482064901,2022-04-08 10:00:42+00:00,Pakistan's PM Imran Khan could face removal from office after country's top court ruled move to block no-confidence… https://t.co/57WPKZPKHH,False
3006,1510633229543518216,2022-04-03 15:00:02+00:00,"Residents flee from M23 rebels in Democratic Republic of Congo

Follow us on Telegram https://t.co/8u9sqgdo0n https://t.co/2DuidmYcbK",True
819,1510863764798779392,2022-04-04 06:16:06+00:00,"🇷🇺🇦🇿 On April 4, Russia-Azerbaijan diplomatic relations turn 3️⃣0️⃣!

🤝 Azerbaijan is an important strategic partne… https://t.co/fteiJupk9n",True
1230,1520530938660335620,2022-04-30 22:30:00+00:00,"Macron wants to do more for Ukraine

The French president pledges to send more weapons to Kiev but hopes for a nego… https://t.co/iqskJ9xzHG",True
2029,1519916403570184192,2022-04-29 05:48:03+00:00,China's President Xi Jinping is in a bind over who's to blame for Shanghai's virus outbreak. An obvious scapegoat i… https://t.co/nK9Zh2CYLo,False
719,1525364144979038210,2022-05-14 06:35:26+00:00,Australia’s center-right Liberal National coalition government is still trailing the opposition in polling as the f… https://t.co/956hoHXOIF,False
1849,1491145734703714304,2022-02-08 20:23:41+00:00,"💬 FM Sergey #Lavrov to participants of Russian Muses of the World classical music concert:

It is difficult to over… https://t.co/L0gJfCt3gW",True
2436,1476176863751987200,2021-12-29 13:02:45+00:00,A #reminder: @tassagency_en is hosting the 2021 #NewsPhotoAwards competition for professional news photographers.… https://t.co/Zrk1Zv0xal,True
2130,1511764914033115143,2022-04-06 17:56:57+00:00,"RT @BBCNews: Ed Sheeran hits out at culture of ""baseless"" copyright claims after court victory 
https://t.co/AgQnR2vqIw",False
691,1512551643937746947,2022-04-08 22:03:08+00:00,"RT @mission_russian: Your daily #Fakes pushed by the Western media

❌ Russia used a “Tochka-U” missile on #Kramatorsk to cause civilian cas…",True
1383,1517573430056472578,2022-04-22 18:37:55+00:00,Portuguese authorities declare formal suspect in Madeleine McCann case https://t.co/Z4136t3epr,False
3244,1514375617449533450,2022-04-13 22:50:57+00:00,"New York Governor Kathy Hochul said that she’s supporting doormen, superintendents and other residential building w… https://t.co/WtK72V4Ok0",False
